date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,first_shooter,home_form_pts,away_form_pts,home_venue_type,home_aproveitamento,away_venue_type,away_aproveitamento,rest_days_diff,home_h2h_pts,away_h2h_pts,home_form_gd,away_form_gd,home_pen_win_rate,away_pen_win_rate,tournament_weight
2018-10-13,Netherlands,Germany,3.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,No shootout,No shootout,0.0,1.0,Casa,0.0,Fora,0.0,-3.0,0.0,0.0,-1.0,0.0,0.5,0.5,2.5
2018-10-13,Slovakia,Czech Republic,1.0,2.0,UEFA Nations League,Trnava,Slovakia,False,No shootout,No shootout,0.0,0.0,Casa,0.0,Fora,0.0,-3.0,0.0,0.0,-1.0,-1.0,0.5,0.5,2.5
2018-10-13,Republic of Ireland,Denmark,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,3.0,0.0,0.0,-3.0,2.0,0.5,0.5,2.5
2018-10-13,Norway,Slovenia,1.0,0.0,UEFA Nations League,Oslo,Norway,False,No shootout,No shootout,3.0,0.0,Casa,100.0,Fora,0.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.5,2.5
2018-10-13,Georgia,Andorra,3.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,No shootout,No shootout,6.0,2.0,Casa,100.0,Fora,33.3,1.0,0.0,0.0,1.5,0.0,0.5,0.5,2.5
2018-10-13,Latvia,Kazakhstan,1.0,1.0,UEFA Nations League,Riga,Latvia,False,No shootout,No shootout,1.0,1.0,Casa,33.3,Fora,33.3,1.0,0.0,0.0,-0.5,-1.0,0.5,0.5,2.5
2018-10-13,Equatorial Guinea,Madagascar,0.0,1.0,African Cup of Nations qualification,Bata,Equatorial Guinea,False,No shootout,No shootout,3.0,1.0,Casa,100.0,Fora,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,2.5
2018-10-13,Armenia,Gibraltar,0.0,1.0,UEFA Nations League,Yerevan,Armenia,False,No shootout,No shootout,3.0,0.0,Casa,100.0,Fora,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5,0.5,2.5
2018-10-13,North Macedonia,Liechtenstein,4.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,No shootout,No shootout,6.0,3.0,Casa,100.0,Fora,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.5,2.5
2018-10-13,Bulgaria,Cyprus,2.0,1.0,UEFA Nations League,Sofia,Bulgaria,False,No shootout,No shootout,6.0,3.0,Casa,100.0,Fora,0.0,0.0,0.0,0.0,1.0,-0.5,0.5,0.5,2.5
2018-10-13,Nigeria,Libya,4.0,0.0,African Cup of Nations qualification,Uyo,Nigeria,False,No shootout,No shootout,3.0,1.0,Casa,0.0,Fora,33.3,0.0,0.0,0.0,3.0,0.0,0.5,0.5,2.5
2018-10-13,Mozambique,Namibia,1.0,2.0,African Cup of Nations qualification,Maputo,Mozambique,False,No shootout,No shootout,1.0,1.0,Casa,33.3,Fora,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5
2018-10-13,Puerto Rico,Martinique,0.0,1.0,CONCACAF Nations League qualification,Bayamón,Puerto Rico,False,No shootout,No shootout,0.0,0.0,Casa,0.0,Fora,0.0,-56.0,0.0,0.0,-1.0,0.0,0.5,0.5,1.5
2018-10-13,Turks and Caicos Islands,Guyana,0.0,8.0,CONCACAF Nations League qualification,Providenciales,Turks and Caicos Islands,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,-2.0,0.0,0.0,-11.0,3.0,0.5,0.5,1.5
2018-10-13,South Africa,Seychelles,6.0,0.0,African Cup of Nations qualification,Johannesburg,South Africa,False,No shootout,No shootout,1.0,0.0,Casa,33.3,Fora,0.0,0.0,0.0,0.0,0.0,-3.0,0.5,0.5,2.5
2018-10-13,El Salvador,Barbados,3.0,0.0,CONCACAF Nations League qualification,San Salvador,El Salvador,False,No shootout,No shootout,3.0,0.0,Casa,0.0,Fora,0.0,-2.0,0.0,0.0,1.0,-3.0,0.5,0.5,1.5
2018-10-13,Senegal,Sudan,3.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,No shootout,No shootout,1.0,0.0,Casa,0.0,Fora,0.0,-1.0,0.0,0.0,0.0,-1.0,0.5,0.5,2.5
2018-10-13,Suriname,British Virgin Islands,5.0,0.0,CONCACAF Nations League qualification,Paramaribo,Suriname,False,No shootout,No shootout,1.0,0.0,Casa,0.0,Fora,0.0,-53.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5
2018-10-13,Tunisia,Niger,1.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,No shootout,No shootout,3.0,0.0,Casa,0.0,Fora,0.0,-1.0,0.0,0.0,2.0,-6.0,0.5,0.5,2.5
2018-10-13,DR Congo,Zimbabwe,1.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,No shootout,No shootout,1.0,1.0,Casa,0.0,Fora,33.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5
2018-10-13,Burkina Faso,Botswana,3.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,No shootout,No shootout,0.0,0.0,Casa,0.0,Fora,0.0,1.0,0.0,0.0,-2.0,-1.0,0.5,0.5,2.5
2018-10-13,Uganda,Lesotho,3.0,0.0,African Cup of Nations qualification,Kira,Uganda,False,No shootout,No shootout,1.0,1.0,Casa,33.3,Fora,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5
2018-10-13,Morocco,Comoros,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,No shootout,No shootout,3.0,1.0,Casa,100.0,Fora,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,2.5
2018-10-14,Faroe Islands,Kosovo,1.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,No shootout,No shootout,3.0,7.0,Casa,50.0,Fora,33.3,0.0,0.0,3.0,-1.0,1.33,0.5,0.5,2.5
2018-10-14,Poland,Italy,0.0,1.0,UEFA Nations League,Chorzów,Poland,False,No shootout,No shootout,1.0,1.0,Casa,0.0,Fora,0.0,-31.0,1.0,1.0,-0.5,-0.5,0.5,0.5,2.5
2018-10-14,Russia,Turkey,2.0,0.0,UEFA Nations League,Sochi,Russia,False,No shootout,No shootout,4.0,3.0,Casa,33.3,Fora,100.0,-31.0,3.0,0.0,0.5,0.0,0.5,0.5,2.5
2018-10-14,Israel,Albania,2.0,0.0,UEFA Nations League,Beer Sheva,Israel,False,No shootout,No shootout,3.0,3.0,Casa,100.0,Fora,0.0,-31.0,0.0,3.0,0.0,-0.5,0.5,0.5,2.5
2018-10-14,Romania,Serbia,0.0,0.0,UEFA Nations League,Bucharest,Romania,False,No shootout,No shootout,5.0,7.0,Casa,33.3,Fora,100.0,0.0,1.0,1.0,0.33,1.0,0.5,0.5,2.5
2018-10-14,Azerbaijan,Malta,1.0,1.0,UEFA Nations League,Baku,Azerbaijan,False,No shootout,No shootout,5.0,1.0,Casa,33.3,Fora,0.0,0.0,1.0,1.0,1.0,-1.33,0.5,0.5,2.5
2018-10-14,Lithuania,Montenegro,1.0,4.0,UEFA Nations League,Vilnius,Lithuania,False,No shootout,No shootout,0.0,4.0,Casa,0.0,Fora,33.3,0.0,0.0,3.0,-1.33,0.0,0.5,0.5,2.5
2018-10-14,Saint Martin,Saint Kitts and Nevis,0.0,10.0,CONCACAF Nations League qualification,The Valley,Anguilla,True,No shootout,No shootout,0.0,3.0,Neutro,0.0,Neutro,0.0,-2.0,0.0,0.0,-3.0,1.0,0.5,0.5,1.5
2018-10-14,Guinea-Bissau,Zambia,2.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,No shootout,No shootout,1.0,4.0,Casa,0.0,Fora,33.3,0.0,0.0,3.0,-0.5,0.5,0.5,0.5,2.5
2018-10-14,Bonaire,Jamaica,0.0,6.0,CONCACAF Nations League qualification,Willemstad,Curaçao,True,No shootout,No shootout,0.0,3.0,Neutro,0.0,Neutro,0.0,0.0,0.0,0.0,-5.0,4.0,0.5,0.5,1.5
2018-10-14,Montserrat,Belize,1.0,0.0,CONCACAF Nations League qualification,Lookout,Montserrat,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,-1.0,0.0,0.0,-1.0,4.0,0.5,0.5,1.5
2018-10-14,Nicaragua,Anguilla,6.0,0.0,CONCACAF Nations League qualification,Heredia,Costa Rica,True,No shootout,No shootout,3.0,0.0,Neutro,0.0,Neutro,0.0,-1.0,0.0,0.0,2.0,-5.0,0.5,0.5,1.5
2018-10-14,Kenya,Ethiopia,3.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False,No shootout,No shootout,4.0,1.0,Casa,100.0,Fora,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,2.5
2018-10-15,Finland,Greece,2.0,0.0,UEFA Nations League,Tampere,Finland,False,No shootout,No shootout,9.0,6.0,Casa,100.0,Fora,50.0,0.0,0.0,0.0,1.0,0.33,0.5,0.5,2.5
2018-10-15,Iceland,Switzerland,1.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,31.0,0.0,3.0,-4.5,2.5,0.5,0.5,2.5
2018-10-15,Spain,England,2.0,3.0,UEFA Nations League,Seville,Spain,False,No shootout,No shootout,6.0,1.0,Casa,100.0,Fora,33.3,31.0,3.0,0.0,3.5,-0.5,0.5,0.5,2.5
2018-10-15,Bosnia and Herzegovina,Northern Ireland,2.0,0.0,UEFA Nations League,Sarajevo,Bosnia and Herzegovina,False,No shootout,No shootout,6.0,0.0,Casa,100.0,Fora,0.0,31.0,3.0,0.0,1.0,-1.0,0.5,0.5,2.5
2018-10-15,Estonia,Hungary,3.0,3.0,UEFA Nations League,Tallinn,Estonia,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,0.0,0.0,0.0,-1.0,-0.33,0.5,0.5,2.5
2018-10-15,Luxembourg,San Marino,3.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,No shootout,No shootout,6.0,0.0,Casa,100.0,Fora,0.0,0.0,3.0,0.0,2.0,-3.33,0.5,0.5,2.5
2018-10-15,Belarus,Moldova,0.0,0.0,UEFA Nations League,Minsk,Belarus,False,No shootout,No shootout,7.0,4.0,Casa,100.0,Fora,0.0,0.0,1.0,1.0,2.0,-0.67,0.5,0.5,2.5
2018-10-16,Botswana,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-2.0,0.5,0.5,0.5,2.5
2018-10-16,Niger,Tunisia,1.0,2.0,African Cup of Nations qualification,Niamey,Niger,False,No shootout,No shootout,0.0,6.0,Casa,0.0,Fora,100.0,0.0,0.0,3.0,-3.5,1.5,0.5,0.5,2.5
2018-10-16,Namibia,Mozambique,1.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,False,No shootout,No shootout,4.0,1.0,Casa,33.3,Fora,0.0,0.0,3.0,0.0,0.5,-0.5,0.5,0.5,2.5
2018-10-16,Malawi,Cameroon,0.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,No shootout,No shootout,0.0,4.0,Casa,0.0,Fora,33.3,0.0,0.0,3.0,-2.0,0.5,0.5,0.5,2.5
2018-10-16,Guadeloupe,Aruba,0.0,0.0,CONCACAF Nations League qualification,Les Abymes,Guadeloupe,False,No shootout,No shootout,3.0,3.0,Casa,0.0,Fora,0.0,-2.0,0.0,0.0,3.0,2.0,0.5,0.5,1.5
2018-10-16,Madagascar,Equatorial Guinea,1.0,0.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,No shootout,No shootout,4.0,3.0,Casa,33.3,Fora,0.0,0.0,3.0,0.0,0.5,0.0,0.5,0.5,2.5
2018-10-16,Ukraine,Czech Republic,1.0,0.0,UEFA Nations League,Kharkiv,Ukraine,False,No shootout,No shootout,6.0,3.0,Casa,100.0,Fora,100.0,34.0,3.0,0.0,1.0,0.0,0.5,0.5,2.5
2018-10-16,Gibraltar,Liechtenstein,2.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,No shootout,No shootout,3.0,3.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-1.0,-0.67,0.5,0.5,2.5
2018-10-16,Slovenia,Cyprus,1.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-1.0,-0.67,0.5,0.5,2.5
2018-10-16,Kazakhstan,Andorra,4.0,0.0,UEFA Nations League,Astana,Kazakhstan,False,No shootout,No shootout,2.0,2.0,Casa,0.0,Fora,16.7,0.0,1.0,1.0,-0.67,-1.0,0.5,0.5,2.5
2018-10-16,Latvia,Georgia,0.0,3.0,UEFA Nations League,Riga,Latvia,False,No shootout,No shootout,2.0,9.0,Casa,33.3,Fora,100.0,0.0,0.0,3.0,-0.33,2.0,0.5,0.5,2.5
2018-10-16,Armenia,North Macedonia,4.0,0.0,UEFA Nations League,Yerevan,Armenia,False,No shootout,No shootout,3.0,9.0,Casa,50.0,Fora,100.0,0.0,0.0,3.0,-0.67,2.33,0.5,0.5,2.5
2018-10-16,Zimbabwe,DR Congo,1.0,1.0,African Cup of Nations qualification,Harare,Zimbabwe,False,No shootout,No shootout,4.0,1.0,Casa,0.0,Fora,33.3,0.0,3.0,0.0,0.5,-0.5,0.5,0.5,2.5
2018-10-16,France,Germany,2.0,1.0,UEFA Nations League,Paris,France,False,No shootout,No shootout,4.0,1.0,Casa,100.0,Fora,0.0,34.0,1.0,1.0,0.5,-1.5,0.5,0.5,2.5
2018-10-16,Norway,Bulgaria,1.0,0.0,UEFA Nations League,Oslo,Norway,False,No shootout,No shootout,6.0,9.0,Casa,100.0,Fora,100.0,0.0,0.0,3.0,0.67,1.0,0.5,0.5,2.5
2018-10-16,Rwanda,Guinea,1.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,No shootout,No shootout,0.0,6.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-1.5,1.5,0.5,0.5,2.5
2018-10-16,Republic of Ireland,Wales,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False,No shootout,No shootout,1.0,3.0,Casa,33.3,Fora,0.0,-34.0,0.0,3.0,-1.5,0.5,0.5,0.5,2.5
2018-10-16,Gambia,Togo,0.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,No shootout,No shootout,2.0,2.0,Casa,33.3,Fora,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,2.5
2018-10-16,Libya,Nigeria,2.0,3.0,African Cup of Nations qualification,Sfax,Tunisia,True,No shootout,No shootout,1.0,6.0,Neutro,0.0,Neutro,0.0,0.0,0.0,3.0,-2.0,3.5,0.5,0.5,2.5
2018-10-16,Martinique,British Virgin Islands,4.0,0.0,CONCACAF Nations League qualification,Fort-de-France,Martinique,False,No shootout,No shootout,3.0,0.0,Casa,0.0,Fora,0.0,0.0,0.0,0.0,1.0,-5.0,0.5,0.5,1.5
2018-10-16,Tanzania,Cape Verde,2.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,No shootout,No shootout,1.0,4.0,Casa,0.0,Fora,33.3,0.0,0.0,3.0,-1.5,1.5,0.5,0.5,2.5
2018-10-16,Eswatini,Egypt,0.0,2.0,African Cup of Nations qualification,Manzini,Eswatini,False,No shootout,No shootout,0.0,6.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-2.5,4.5,0.5,0.5,2.5
2018-10-16,Mauritania,Angola,1.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,No shootout,No shootout,3.0,6.0,Casa,100.0,Fora,0.0,0.0,0.0,3.0,-0.5,2.0,0.5,0.5,2.5
2018-10-16,Liberia,Congo,2.0,1.0,African Cup of Nations qualification,Monrovia,Liberia,False,No shootout,No shootout,1.0,4.0,Casa,33.3,Fora,0.0,0.0,0.0,3.0,-1.0,1.0,0.5,0.5,2.5
2018-10-16,Seychelles,South Africa,0.0,0.0,African Cup of Nations qualification,Victoria,Seychelles,False,No shootout,No shootout,0.0,4.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-4.5,3.0,0.5,0.5,2.5
2018-10-16,Benin,Algeria,1.0,0.0,African Cup of Nations qualification,Cotonou,Benin,False,No shootout,No shootout,1.0,4.0,Casa,0.0,Fora,33.3,0.0,0.0,3.0,-1.0,1.0,0.5,0.5,2.5
2018-10-16,Lesotho,Uganda,0.0,2.0,African Cup of Nations qualification,Maseru,Lesotho,False,No shootout,No shootout,1.0,4.0,Casa,33.3,Fora,0.0,0.0,0.0,3.0,-1.5,1.5,0.5,0.5,2.5
2018-10-16,Central African Republic,Ivory Coast,0.0,0.0,African Cup of Nations qualification,Bangui,Central African Republic,False,No shootout,No shootout,0.0,6.0,Casa,0.0,Fora,100.0,0.0,0.0,3.0,-2.5,2.5,0.5,0.5,2.5
2018-10-16,Canada,Dominica,5.0,0.0,CONCACAF Nations League qualification,Toronto,Canada,False,No shootout,No shootout,3.0,1.0,Casa,0.0,Fora,0.0,-3.0,0.0,0.0,8.0,0.0,0.5,0.5,1.5
2018-10-16,Saint Lucia,Haiti,1.0,2.0,CONCACAF Nations League qualification,Fort-de-France,Martinique,True,No shootout,No shootout,3.0,3.0,Neutro,0.0,Neutro,0.0,3.0,0.0,0.0,3.0,13.0,0.5,0.5,1.5
2018-10-16,Sudan,Senegal,0.0,1.0,African Cup of Nations qualification,Khartoum,Sudan,False,No shootout,No shootout,0.0,4.0,Casa,0.0,Fora,33.3,0.0,0.0,3.0,-2.0,1.5,0.5,0.5,2.5
2018-10-16,Comoros,Morocco,2.0,2.0,African Cup of Nations qualification,Mitsamiouli,Comoros,False,No shootout,No shootout,1.0,6.0,Casa,33.3,Fora,0.0,0.0,0.0,3.0,-0.5,2.0,0.5,0.5,2.5
2018-10-16,South Sudan,Gabon,0.0,1.0,African Cup of Nations qualification,Juba,South Sudan,False,No shootout,No shootout,0.0,4.0,Casa,0.0,Fora,0.0,0.0,0.0,3.0,-3.0,1.5,0.5,0.5,2.5
2018-10-16,Burundi,Mali,1.0,1.0,African Cup of Nations qualification,Bujumbura,Burundi,False,No shootout,No shootout,2.0,4.0,Casa,0.0,Fora,100.0,0.0,1.0,1.0,0.0,1.5,0.5,0.5,2.5
2018-11-15,San Marino,Moldova,0.0,1.0,UEFA Nations League,Serravalle,San Marino,False,No shootout,No shootout,0.0,5.0,Casa,0.0,Fora,16.7,0.0,0.0,3.0,-3.25,-0.5,0.5,0.5,2.5
2018-11-15,Austria,Bosnia and Herzegovina,0.0,0.0,UEFA Nations League,Vienna,Austria,False,No shootout,No shootout,3.0,9.0,Casa,100.0,Fora,100.0,3.0,0.0,3.0,0.0,1.33,0.5,0.5,2.5
2018-11-15,Croatia,Spain,3.0,2.0,UEFA Nations League,Zagreb,Croatia,False,No shootout,No shootout,1.0,6.0,Casa,33.3,Fora,100.0,3.0,0.0,3.0,-3.0,2.0,0.5,0.5,2.5
2018-11-15,Hungary,Estonia,2.0,0.0,UEFA Nations League,Budapest,Hungary,False,No shootout,No shootout,4.0,1.0,Casa,100.0,Fora,0.0,0.0,1.0,1.0,-0.25,-0.75,0.5,0.5,2.5
2018-11-15,Belgium,Iceland,2.0,0.0,UEFA Nations League,Brussels,Belgium,False,No shootout,No shootout,6.0,0.0,Casa,100.0,Fora,0.0,3.0,3.0,0.0,2.0,-3.33,0.5,0.5,2.5
2018-11-15,Andorra,Georgia,1.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,No shootout,No shootout,2.0,12.0,Casa,33.3,Fora,100.0,0.0,0.0,3.0,-1.75,2.25,0.5,0.5,2.5
2018-11-15,Kazakhstan,Latvia,1.0,1.0,UEFA Nations League,Astana,Kazakhstan,False,No shootout,No shootout,5.0,2.0,Casa,50.0,Fora,0.0,0.0,1.0,1.0,0.5,-1.0,0.5,0.5,2.5
2018-11-15,Luxembourg,Belarus,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,No shootout,No shootout,9.0,8.0,Casa,100.0,Fora,33.3,0.0,0.0,3.0,2.25,1.5,0.5,0.5,2.5
2018-11-15,Greece,Finland,1.0,0.0,UEFA Nations League,Athens,Greece,False,No shootout,No shootout,6.0,12.0,Casa,100.0,Fora,100.0,0.0,0.0,3.0,-0.25,1.25,0.5,0.5,2.5
2018-11-16,Liechtenstein,North Macedonia,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,No shootout,No shootout,3.0,9.0,Casa,100.0,Fora,50.0,0.0,0.0,3.0,-0.75,0.75,0.5,0.5,2.5
2018-11-16,Cyprus,Bulgaria,1.0,1.0,UEFA Nations League,Nicosia,Cyprus,False,No shootout,No shootout,4.0,9.0,Casa,100.0,Fora,50.0,0.0,0.0,3.0,-0.5,0.5,0.5,0.5,2.5
2018-11-16,Gibraltar,Armenia,2.0,6.0,UEFA Nations League,Gibraltar,Gibraltar,False,No shootout,No shootout,6.0,6.0,Casa,50.0,Fora,0.0,0.0,3.0,0.0,-0.5,0.5,0.5,0.5,2.5
2018-11-16,Slovenia,Norway,1.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,No shootout,No shootout,1.0,9.0,Casa,16.7,Fora,0.0,0.0,0.0,3.0,-0.75,0.75,0.5,0.5,2.5
2018-11-16,Netherlands,France,2.0,0.0,UEFA Nations League,Rotterdam,Netherlands,False,No shootout,No shootout,3.0,7.0,Casa,100.0,Fora,33.3,3.0,0.0,3.0,1.0,0.67,0.5,0.5,2.5
2018-11-16,Slovakia,Ukraine,4.0,1.0,UEFA Nations League,Trnava,Slovakia,False,No shootout,No shootout,0.0,9.0,Casa,0.0,Fora,100.0,3.0,0.0,3.0,-1.0,1.0,0.5,0.5,2.5
2018-11-16,Wales,Denmark,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,No shootout,No shootout,6.0,4.0,Casa,100.0,Fora,33.3,-3.0,0.0,3.0,0.67,1.0,0.5,0.5,2.5
2018-11-16,Aruba,Montserrat,0.0,2.0,CONCACAF Nations League qualification,Willemstad,Curaçao,True,No shootout,No shootout,4.0,3.0,Neutro,100.0,Neutro,0.0,-2.0,0.0,0.0,1.0,0.0,0.5,0.5,1.5
2018-11-16,Grenada,Saint Martin,5.0,2.0,CONCACAF Nations League qualification,St. George's,Grenada,False,No shootout,No shootout,0.0,0.0,Casa,0.0,Fora,0.0,2.0,0.0,0.0,-6.0,-6.5,0.5,0.5,1.5
2018-11-16,Bermuda,El Salvador,1.0,0.0,CONCACAF Nations League qualification,Hamilton,Bermuda,False,No shootout,No shootout,3.0,6.0,Casa,100.0,Fora,100.0,1.0,0.0,0.0,5.0,2.0,0.5,0.5,1.5
2018-11-16,Egypt,Tunisia,3.0,2.0,African Cup of Nations qualification,Alexandria,Egypt,False,No shootout,No shootout,9.0,9.0,Casa,100.0,Fora,100.0,0.0,0.0,0.0,3.67,1.33,0.5,0.5,2.5
2018-11-16,South Sudan,Burundi,2.0,5.0,African Cup of Nations qualification,Juba,South Sudan,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,33.3,0.0,0.0,0.0,-2.33,0.0,0.5,0.5,2.5
2018-11-16,Morocco,Cameroon,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,No shootout,No shootout,7.0,5.0,Casa,100.0,Fora,33.3,0.0,0.0,0.0,1.33,0.33,0.5,0.5,2.5
2018-11-16,Belize,Puerto Rico,1.0,0.0,CONCACAF Nations League qualification,Belmopan,Belize,False,No shootout,No shootout,3.0,0.0,Casa,100.0,Fora,0.0,-1.0,0.0,0.0,1.5,-1.0,0.5,0.5,1.5
2018-11-17,Comoros,Malawi,2.0,1.0,African Cup of Nations qualification,Moroni,Comoros,False,No shootout,No shootout,2.0,1.0,Casa,33.3,Fora,0.0,0.0,0.0,0.0,-0.33,-1.33,0.5,0.5,2.5
2018-11-17,Azerbaijan,Faroe Islands,2.0,0.0,UEFA Nations League,Baku,Azerbaijan,False,No shootout,No shootout,6.0,4.0,Casa,33.3,Fora,0.0,0.0,3.0,0.0,0.75,-0.75,0.5,0.5,2.5
2018-11-17,Albania,Scotland,0.0,4.0,UEFA Nations League,Shkodër,Albania,False,No shootout,No shootout,3.0,3.0,Casa,100.0,Fora,0.0,-3.0,0.0,3.0,-1.0,0.5,0.5,0.5,2.5
2018-11-17,Romania,Lithuania,3.0,0.0,UEFA Nations League,Ploiești,Romania,False,No shootout,No shootout,6.0,0.0,Casa,33.3,Fora,0.0,0.0,3.0,0.0,0.25,-1.75,0.5,0.5,2.5
2018-11-17,Serbia,Montenegro,2.0,1.0,UEFA Nations League,Belgrade,Serbia,False,No shootout,No shootout,8.0,7.0,Casa,33.3,Fora,66.7,0.0,3.0,0.0,0.75,0.75,0.5,0.5,2.5
2018-11-17,Turkey,Sweden,0.0,1.0,UEFA Nations League,Konya,Turkey,False,No shootout,No shootout,3.0,1.0,Casa,0.0,Fora,33.3,-3.0,3.0,0.0,-0.67,-0.5,0.5,0.5,2.5
2018-11-17,Malta,Kosovo,0.0,5.0,UEFA Nations League,Attard,Malta,False,No shootout,No shootout,2.0,8.0,Casa,33.3,Fora,33.3,0.0,0.0,3.0,-1.0,1.0,0.5,0.5,2.5
2018-11-17,Italy,Portugal,0.0,0.0,UEFA Nations League,Milan,Italy,False,No shootout,No shootout,4.0,6.0,Casa,33.3,Fora,100.0,-3.0,0.0,3.0,0.0,1.0,0.5,0.5,2.5
2018-11-17,Equatorial Guinea,Senegal,0.0,1.0,African Cup of Nations qualification,Bata,Equatorial Guinea,False,No shootout,No shootout,3.0,7.0,Casa,50.0,Fora,66.7,0.0,0.0,0.0,-0.33,1.33,0.5,0.5,2.5
2018-11-17,Cayman Islands,Saint Lucia,0.0,0.0,CONCACAF Nations League qualification,George Town,Cayman Islands,False,No shootout,No shootout,0.0,3.0,Casa,0.0,Fora,100.0,4.0,0.0,0.0,-3.5,1.0,0.5,0.5,1.5
2018-11-17,Gabon,Mali,0.0,1.0,African Cup of Nations qualification,Libreville,Gabon,False,No shootout,No shootout,7.0,5.0,Casa,66.7,Fora,66.7,0.0,0.0,0.0,1.33,1.0,0.5,0.5,2.5
2018-11-17,South Africa,Nigeria,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,False,No shootout,No shootout,5.0,9.0,Casa,66.7,Fora,100.0,0.0,0.0,0.0,2.0,2.67,0.5,0.5,2.5
2018-11-17,Nicaragua,Haiti,0.0,2.0,CONCACAF Nations League qualification,Managua,Nicaragua,False,No shootout,No shootout,6.0,6.0,Casa,0.0,Fora,0.0,2.0,0.0,0.0,4.0,7.0,0.5,0.5,1.5
2018-11-17,Gambia,Benin,3.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,No shootout,No shootout,2.0,4.0,Casa,16.7,Fora,16.7,0.0,0.0,0.0,-0.33,-0.33,0.5,0.5,2.5
2018-11-17,Cuba,Dominican Republic,1.0,0.0,CONCACAF Nations League qualification,Havana,Cuba,False,No shootout,No shootout,6.0,6.0,Casa,100.0,Fora,0.0,0.0,0.0,0.0,6.5,4.0,0.5,0.5,1.5
2018-11-17,Namibia,Guinea-Bissau,0.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,False,No shootout,No shootout,7.0,4.0,Casa,66.7,Fora,16.7,-2.0,0.0,0.0,0.67,0.0,0.5,0.5,2.5
2018-11-17,Seychelles,Libya,1.0,8.0,African Cup of Nations qualification,Victoria,Seychelles,False,No shootout,No shootout,1.0,1.0,Casa,16.7,Fora,16.7,0.0,0.0,0.0,-3.0,-1.67,0.5,0.5,2.5
